Year,Holdeplassnavn,Holdeplassid,KommuneNavn,NsrQuayID,Longitude,Latitude,Snitt påstigende pr dag,Snitt avstigende pr dag,Snitt ombord pr dag,Totalt påstigende,Totalt avstigende
2023,Aarland,12446713,Austevoll,NSR:Quay:50081,"5,08155","59,98955",1,0,"8,4",325,1
2023,Aarland,12446714,Austevoll,NSR:Quay:50082,"5,08135","59,98955",0,1,"7,9",6,255
2023,Aarland nord,12446717,Austevoll,NSR:Quay:50090,"5,08456","59,99243",0,0,"8,5",37,2
2023,Aarland nord,12446720,Austevoll,NSR:Quay:50093,"5,08442","59,99253",0,0,"8,8",1,3
2023,Aarland sør,12446715,Austevoll,NSR:Quay:50087,"5,08083","59,98804",1,0,"7,1",178,34
2023,Aarland sør,12446716,Austevoll,NSR:Quay:50088,"5,08057","59,98781",1,2,"7,0",178,427
2023,Abbedissen kryss,12473701,Askøy,NSR:Quay:56707,"5,01333","60,53444",5,0,"73,8",1421,44
2023,Abbedissen kryss,12473706,Askøy,NSR:Quay:56706,"5,01239","60,53491",0,6,"74,0",18,1665
2023,Adolph Bergs vei,12015713,Bergen,NSR:Quay:51021,"5,36489","60,36084",1,2,"8,0",213,242
2023,Adolph Bergs vei,12015714,Bergen,NSR:Quay:51020,"5,36488","60,36093",0,0,"7,1",18,8
2023,"Aker, CCB",12462998,Øygarden,NSR:Quay:52405,"5,00617","60,40927",0,2,"0,8",108,395
2023,Algaard,12017218,Bergen,NSR:Quay:51645,"5,46725","60,41759",0,0,"27,6",21,9
2023,Algaard,12017219,Bergen,NSR:Quay:51646,"5,46698","60,41774",0,0,"20,8",12,17
2023,Algrøy bedehus,12462815,Øygarden,NSR:Quay:51953,"4,95414","60,3583",0,0,"50,2",106,38
2023,Algrøy bedehus,12462816,Øygarden,NSR:Quay:51952,"4,95445","60,35817",5,5,"49,0",1143,1246
2023,Algrøyna byggefelt,12462809,Øygarden,NSR:Quay:51928,"4,96576","60,35503",1,0,"51,3",205,17
2023,Algrøyna byggefelt,12462810,Øygarden,NSR:Quay:51929,"4,96635","60,35484",0,1,"49,6",85,250
2023,Algrøyna kryss,12462457,Øygarden,NSR:Quay:51672,"4,99353","60,34809",17,7,"132,9",4429,1920
2023,Algrøyna kryss,12462464,Øygarden,NSR:Quay:51671,"4,9938","60,34806",6,12,"135,8",1564,3046
2023,Algrøyna snuplass,12462818,Øygarden,NSR:Quay:51960,"4,9525","60,35956",5,4,"49,9",1228,1005
2023,Allestadhaugen,12015178,Bergen,NSR:Quay:55870,"5,26345","60,34324",1,100,"252,1",181,25962
2023,Allestadhaugen,12015179,Bergen,NSR:Quay:55869,"5,26377","60,34313",139,3,"352,0",36081,781
2023,Allestadveien,12015176,Bergen,NSR:Quay:55861,"5,26858","60,34256",4,163,"350,5",1018,42251
2023,Allestadveien,12015177,Bergen,NSR:Quay:55863,"5,26916","60,34241",204,7,"547,0",52988,1812
2023,Almeland,12011674,Bergen,NSR:Quay:54496,"5,42739","60,28505",0,3,"17,3",5,655
2023,Almeland,12011691,Bergen,NSR:Quay:54497,"5,42678","60,28488",3,0,"18,0",719,1
2023,Almåsvegen,12011325,Bergen,NSR:Quay:53683,"5,36359","60,49966",30,4,"1500,1",7790,980
2023,Almåsvegen,12011326,Bergen,NSR:Quay:53682,"5,36199","60,50082",5,30,"1460,0",1266,7733
2023,Alvamyrvegen,12477259,Austevoll,NSR:Quay:107231,"5,20557","60,00063",6,0,"12,5",1179,0
2023,Alvamyrvegen,12477260,Austevoll,NSR:Quay:107232,"5,20532","60,00046",0,3,"2,9",0,541
2023,Alver,12633017,Alver,NSR:Quay:56369,"5,23568","60,57044",26,25,"338,9",6707,6359
2023,Alver,12633042,Alver,NSR:Quay:56368,"5,23409","60,57126",4,23,"272,2",1111,5946
2023,"Alver, Feste",12633036,Alver,NSR:Quay:56413,"5,23565","60,57167",3,4,"31,6",654,1111
2023,Alverflaten,12633021,Alver,NSR:Quay:56376,"5,2514","60,56167",70,8,"446,9",18203,2163
2023,Alverflaten,12633032,Alver,NSR:Quay:56377,"5,24978","60,56255",8,74,"360,8",2079,19065
2023,Alverflaten nord,12633019,Alver,NSR:Quay:56375,"5,24291","60,56578",43,9,"388,4",11021,2414
2023,Alverflaten nord,12633034,Alver,NSR:Quay:56373,"5,24426","60,5653",14,46,"334,1",3732,11814
2023,Alverflaten sør,12633023,Alver,NSR:Quay:56380,"5,25718","60,55957",44,6,"482,4",11311,1555
2023,Alverflaten sør,12633030,Alver,NSR:Quay:56381,"5,25587","60,56018",7,48,"420,0",1767,12421
2023,Alverstraumen,12634005,Alver,NSR:Quay:56441,"5,21419","60,58104",11,1,"203,5",2857,156
2023,Alverstraumen,12634006,Alver,NSR:Quay:56440,"5,21534","60,58059",1,12,"184,5",198,3125
2023,Alversund skule,12633066,Alver,NSR:Quay:105732,"5,23545","60,569",47,30,"52,1",12242,7707
2023,Alvheim,12593264,Øygarden,NSR:Quay:55681,"4,8221","60,59252",0,1,"63,1",40,156
2023,Alvheim kryss,12593213,Øygarden,NSR:Quay:55613,"4,83537","60,59463",10,1,"66,9",2510,145
2023,Alvheim veg sør,12593260,Øygarden,NSR:Quay:55673,"4,83372","60,59485",0,10,"52,2",114,2489
2023,Alvheim veg sør,12593261,Øygarden,NSR:Quay:55674,"4,83261","60,59478",0,0,"58,1",0,0
2023,Alvheimstre,12593265,Øygarden,NSR:Quay:55684,"4,81479","60,60196",3,0,"57,2",834,11
2023,Alvheimstre,12593266,Øygarden,NSR:Quay:55685,"4,81485","60,60203",0,5,"47,6",3,1192
2023,Alvøen,12012345,Bergen,NSR:Quay:55203,"5,18804","60,35389",2,0,"9,4",518,1
2023,Alvøen,12012348,Bergen,NSR:Quay:55205,"5,18783","60,35412",0,3,"6,8",1,585
2023,Alvøen bru,12012346,Bergen,NSR:Quay:55209,"5,1911","60,35677",0,8,"9,2",3,1741
2023,Alvøen bru,12012347,Bergen,NSR:Quay:55210,"5,1912","60,35655",11,0,"19,9",2399,7
2023,Alvøen bru N,12012343,Bergen,NSR:Quay:100487,"5,19207","60,35838",0,0,"10,8",1,3
2023,Alvøen bru N,12012344,Bergen,NSR:Quay:100486,"5,19144","60,35772",0,1,"8,5",1,124
2023,Alvøen gard,12012349,Bergen,NSR:Quay:55213,"5,19315","60,35431",0,4,"30,5",1,348
2023,Alvøen gard,12012352,Bergen,NSR:Quay:55214,"5,19312","60,35363",1,0,"36,0",68,18
2023,Alvøen kai,12012350,Bergen,NSR:Quay:55217,"5,18587","60,35202",9,8,"7,1",2018,1916
2023,Alvøen skole,12012342,Bergen,NSR:Quay:100488,"5,19425","60,36288",0,1,"9,1",1,113
2023,"Alvøen skole, Janaflaten",12012336,Bergen,NSR:Quay:101349,"5,18855","60,36597",0,9,"0,0",0,1747
2023,Amalie Skrams vei,12011122,Bergen,NSR:Quay:53281,"5,32528","60,40852",7,90,"123,9",1820,23281
2023,Andås,12637403,Alver,NSR:Quay:57611,"5,47254","60,67091",0,0,"13,0",17,12
2023,Andås,12637406,Alver,NSR:Quay:57610,"5,47229","60,67114",0,0,"6,9",0,0
2023,Andås kryss,12637404,Alver,NSR:Quay:57613,"5,48586","60,66511",4,3,"32,1",909,885
2023,Angeltveit,12462942,Øygarden,NSR:Quay:52213,"4,98183","60,41227",1,17,"69,8",339,4324
2023,Angeltveit,12462943,Øygarden,NSR:Quay:52214,"4,98315","60,41142",20,3,"98,8",5136,661
2023,Anglavika,12462380,Øygarden,NSR:Quay:51480,"5,115","60,38859",0,12,"67,6",26,3195
2023,Anglavika,12462381,Øygarden,NSR:Quay:51479,"5,11453","60,38868",14,0,"82,3",3649,44
2023,Anglavika snuplass,12462382,Øygarden,NSR:Quay:51484,"5,11352","60,39281",51,50,"68,8",13189,13087
2023,Anglavikvegen,12462378,Øygarden,NSR:Quay:51462,"5,11879","60,38527",0,10,"79,3",19,2513
2023,Apalen,12636521,Alver,NSR:Quay:57093,"5,35972","60,58861",11,0,"32,2",2783,14
2023,Apalen,12636522,Alver,NSR:Quay:57094,"5,36021","60,58853",0,12,"19,6",33,3032
2023,Apalvågen,12462938,Øygarden,NSR:Quay:52198,"4,99208","60,35294",1,1,"107,6",247,296
2023,Apalvågen,12462939,Øygarden,NSR:Quay:52199,"4,99224","60,35252",1,1,"92,7",303,253
2023,Apalvågen vest,12462936,Øygarden,NSR:Quay:52189,"4,98834","60,35394",3,4,"106,9",859,1025
2023,Apalvågen vest,12462937,Øygarden,NSR:Quay:52188,"4,98833","60,35359",2,2,"92,5",604,437
2023,Apeltunhaugane,12015569,Bergen,NSR:Quay:50585,"5,34359","60,29436",117,2,"191,3",30348,398
2023,Apeltunhaugane,12016502,Bergen,NSR:Quay:50586,"5,34394","60,29398",4,134,"100,0",1018,34927
2023,Apeltunvegen,12015575,Bergen,NSR:Quay:50603,"5,34683","60,30211",52,2,"278,9",13554,566
2023,Apeltunvegen,12015594,Bergen,NSR:Quay:50604,"5,34629","60,30171",3,44,"253,8",863,11409
2023,Arefjord,12462327,Øygarden,NSR:Quay:51298,"5,14434","60,3583",9,7,"146,7",2330,1774
2023,Arefjord,12462328,Øygarden,NSR:Quay:51295,"5,1439","60,35847",10,4,"124,5",2428,931
2023,Arefjord grustak,12462329,Øygarden,NSR:Quay:51302,"5,14393","60,3559",11,8,"144,3",2837,1941
2023,Arefjord grustak,12462330,Øygarden,NSR:Quay:51303,"5,14372","60,3559",7,5,"127,0",1835,1219
2023,Arefjordsjøen,12462325,Øygarden,NSR:Quay:51290,"5,14502","60,36069",2,2,"146,4",378,457
2023,Arefjordsjøen,12462326,Øygarden,NSR:Quay:51291,"5,14557","60,36093",2,1,"118,5",401,162
2023,Arna busser,12014254,Bergen,NSR:Quay:55531,"5,4755","60,40738",30,24,"354,1",7802,6153
2023,Arna busser,12014271,Bergen,NSR:Quay:55532,"5,47534","60,40698",23,18,"344,0",5888,4731
2023,Arna terminal,12014272,Bergen,NSR:Quay:99928,"5,46719","60,42111",2,9,"18,6",263,1014
2023,Arna terminal A,12014200,Bergen,NSR:Quay:55433,"5,46457","60,42013",825,803,"873,6",214472,208728
2023,Arna terminal B,12014290,Bergen,NSR:Quay:55434,"5,46445","60,42022",425,336,"407,7",110568,87241
2023,Arna terminal C,12014291,Bergen,NSR:Quay:101576,"5,46412","60,42013",72,88,"442,8",18589,22692
2023,Arnadalen nord,12014205,Bergen,NSR:Quay:55449,"5,46685","60,41285",0,1,"36,6",4,168
2023,Arnadalen nord,12014206,Bergen,NSR:Quay:55450,"5,46685","60,41457",0,0,"2,8",1,5
2023,Arnadalen sør,12014123,Bergen,NSR:Quay:55424,"5,46825","60,39511",0,6,"30,9",7,1452
2023,Arnadalen sør,12014124,Bergen,NSR:Quay:55423,"5,4704","60,3947",2,0,"2,8",381,18
2023,Arnatveit,12014256,Bergen,NSR:Quay:55541,"5,47639","60,40749",10,4,"360,6",2666,1088
2023,Arnatveit,12014269,Bergen,NSR:Quay:55542,"5,47602","60,40773",2,27,"339,3",390,6891
2023,Arseta,12593106,Øygarden,NSR:Quay:58571,"4,91375","60,51037",0,1,"185,5",29,331
2023,"Ask, Florida",12473500,Askøy,NSR:Quay:56351,"5,21347","60,4787",15,39,"187,0",3987,10159
2023,"Ask, Florida",12473525,Askøy,NSR:Quay:56352,"5,21376","60,47827",39,7,"208,0",10166,1853
2023,Askeland,12637309,Alver,NSR:Quay:57548,"5,43487","60,65824",1,0,"15,9",236,19
2023,Askeland,12637310,Alver,NSR:Quay:57547,"5,43488","60,6583",0,1,"12,6",4,219
2023,Askeland nord,12637311,Alver,NSR:Quay:57551,"5,43008","60,66015",1,0,"15,1",294,22
2023,Askeland nord,12637312,Alver,NSR:Quay:57552,"5,43013","60,66021",0,1,"11,5",13,379
2023,Askeland sør,12637307,Alver,NSR:Quay:57544,"5,43867","60,65617",0,0,"15,9",19,0
2023,Askeland sør,12637308,Alver,NSR:Quay:57543,"5,43875","60,65621",0,0,"13,2",0,13
2023,Askelandsvågen,12637313,Alver,NSR:Quay:57555,"5,42449","60,66229",0,0,"14,2",124,3
2023,Askelandsvågen,12637314,Alver,NSR:Quay:57556,"5,42442","60,66242",0,0,"11,5",0,7
2023,Asketoppen,12473527,Askøy,NSR:Quay:56418,"5,21232","60,4814",15,2,"176,4",3872,403
2023,Asketoppen,12473530,Askøy,NSR:Quay:56419,"5,2125","60,48161",1,23,"165,3",201,6085
2023,Askvik aust,12637245,Alver,NSR:Quay:57507,"5,46847","60,61576",0,0,"60,3",14,46
2023,Askvik aust,12637250,Alver,NSR:Quay:57509,"5,46869","60,61575",0,0,"50,4",5,1
2023,Askvik vest,12637243,Alver,NSR:Quay:57502,"5,46617","60,61292",0,1,"59,4",25,280
2023,Askvik vest,12637248,Alver,NSR:Quay:57503,"5,46636","60,61286",0,0,"50,4",90,20
2023,Askøy helsetun,12472355,Askøy,NSR:Quay:56083,"5,22119","60,4126",59,23,"941,8",15429,5851
2023,Askøy helsetun,12472370,Askøy,NSR:Quay:56084,"5,22098","60,41282",39,105,"1093,1",10255,27318
2023,Askøy senter,12472365,Askøy,NSR:Quay:56105,"5,20398","60,42281",163,55,"772,7",42507,14376
2023,Askøy senter,12472382,Askøy,NSR:Quay:56106,"5,20269","60,42297",65,182,"730,7",16878,47295
2023,Asphaug,12452707,Øygarden,NSR:Quay:50918,"5,03148","60,24442",0,0,"85,3",4,4
2023,Asphaug,12452708,Øygarden,NSR:Quay:50919,"5,03144","60,24461",0,1,"83,4",124,262
2023,Aurabekken,12452532,Øygarden,NSR:Quay:50627,"5,09958","60,24954",1,1,"132,5",258,190
2023,Aurabekken,12452533,Øygarden,NSR:Quay:50625,"5,10019","60,25126",1,1,"117,3",279,192
2023,Austamarka,12593101,Øygarden,NSR:Quay:58565,"4,91609","60,50667",6,6,"203,2",1675,1584
2023,Austamarka,12593104,Øygarden,NSR:Quay:58567,"4,91595","60,50709",1,5,"186,5",134,1319
2023,Austebygd skule,12604726,Alver,NSR:Quay:56327,"5,03426","60,69169",9,5,"55,5",2434,1333
2023,Austefjorden kryss,12452623,Øygarden,NSR:Quay:50733,"5,10202","60,19486",16,4,"149,9",4125,940
2023,Austegardsvegen,12462443,Øygarden,NSR:Quay:51625,"5,01168","60,32589",20,6,"141,8",5098,1449
2023,Austevoll,12011656,Bergen,NSR:Quay:54434,"5,42513","60,27374",1,5,"385,2",195,1365
2023,Austevoll,12011661,Bergen,NSR:Quay:54436,"5,42615","60,27372",5,1,"410,5",1263,130
2023,Austevoll Auto,12447126,Austevoll,NSR:Quay:50250,"5,22679","60,01745",1,4,"58,6",248,1014
2023,Austevoll Auto,12447133,Austevoll,NSR:Quay:50251,"5,22662","60,01738",6,3,"63,9",1654,667
2023,Austevoll us.,12446915,Austevoll,NSR:Quay:50147,"5,24833","60,08192",46,76,"156,8",11781,19561
2023,Austevoll us.,12446916,Austevoll,NSR:Quay:50146,"5,24862","60,08108",114,75,"192,2",29321,19426
2023,Austevoll vgs.,12446919,Austevoll,NSR:Quay:50149,"5,265","60,08407",35,14,"86,5",9097,3638
2023,Austevoll vgs.,12446920,Austevoll,NSR:Quay:50148,"5,26571","60,08428",17,47,"82,1",4434,12249
2023,Austevollshella,12444725,Austevoll,NSR:Quay:50019,"5,16538","60,10511",4,1,"64,0",1080,250
2023,Austevollshella,12444730,Austevoll,NSR:Quay:50020,"5,16536","60,10518",2,9,"69,6",525,2223
2023,Austevollshella byggefelt,12444727,Austevoll,NSR:Quay:50025,"5,17615","60,10214",6,1,"69,2",1475,149
2023,Austevollshella byggefelt,12444728,Austevoll,NSR:Quay:50026,"5,17623","60,10227",5,18,"76,0",1286,4609
2023,Austlandet,12593207,Øygarden,NSR:Quay:55599,"4,86371","60,57235",1,0,"83,3",351,108
2023,Austlandet,12593208,Øygarden,NSR:Quay:55598,"4,86397","60,57235",0,1,"72,2",111,324
2023,Austmarka,12604102,Alver,NSR:Quay:55811,"5,17807","60,61823",49,43,"186,9",12569,11254
2023,Austmarka,12604130,Alver,NSR:Quay:55812,"5,17751","60,6185",50,54,"150,1",12987,13857
2023,Austre Steinsvikåsen,12017619,Bergen,NSR:Quay:51782,"5,29848","60,30105",3,8,"502,5",724,2156
2023,Austre Steinsvikåsen,12017660,Bergen,NSR:Quay:51781,"5,29781","60,29945",11,2,"518,1",2884,624
2023,Avløpet,12462950,Øygarden,NSR:Quay:52253,"4,96583","60,42632",0,1,"55,6",10,207
2023,Avløpet,12462953,Øygarden,NSR:Quay:52254,"4,96568","60,42681",1,0,"62,5",287,3
2023,Bahus,12011662,Bergen,NSR:Quay:54451,"5,4356","60,26042",3,20,"328,3",655,5290
2023,Bahus,12011667,Bergen,NSR:Quay:54452,"5,43588","60,26043",19,3,"362,9",4982,874
2023,Bakarvågen,12472321,Askøy,NSR:Quay:55999,"5,23701","60,42795",19,4,"603,9",5060,1043
2023,Bakarvågen,12472324,Askøy,NSR:Quay:56000,"5,23658","60,42956",5,15,"551,9",1378,3959
2023,Bakka,12444803,Austevoll,NSR:Quay:52193,"5,09054","60,13174",2,0,"27,8",614,7
2023,Bakka,12444804,Austevoll,NSR:Quay:52191,"5,09036","60,13179",0,2,"24,7",3,551
2023,Bakka,12452613,Øygarden,NSR:Quay:52179,"5,07562","60,21136",6,7,"139,7",1528,1844
2023,Bakka,12452614,Øygarden,NSR:Quay:52178,"5,07572","60,21098",4,4,"110,4",1104,930
2023,Bakkahaugen,12452695,Øygarden,NSR:Quay:50895,"5,07475","60,20727",3,0,"42,2",846,11
2023,Bakkahaugen,12452696,Øygarden,NSR:Quay:50894,"5,07508","60,20753",0,4,"20,4",20,943
2023,Bakkeland,12473531,Askøy,NSR:Quay:56427,"5,20253","60,4869",16,0,"106,4",4220,23
2023,Bakkeland,12473534,Askøy,NSR:Quay:56426,"5,2023","60,48769",1,16,"91,9",170,4235
2023,Bakketoppen,12011340,Bergen,NSR:Quay:53709,"5,27039","60,47294",3,108,"821,1",802,28169
2023,Bakketoppen,12011341,Bergen,NSR:Quay:53710,"5,26941","60,4731",82,6,"931,3",21423,1505
2023,Bandelen,12454611,Øygarden,NSR:Quay:51124,"5,0528","60,18616",2,0,"25,8",521,1
2023,Bandelen,12454612,Øygarden,NSR:Quay:51125,"5,05254","60,18639",0,3,"11,9",0,775
2023,Bankvegen,12015350,Bergen,NSR:Quay:49884,"5,43043","60,46091",36,59,"414,8",9433,15263
2023,Bankvegen,12015351,Bergen,NSR:Quay:49883,"5,43039","60,46096",58,43,"454,5",15041,11203
2023,Barkaleitet,12015232,Bergen,NSR:Quay:49503,"5,32961","60,46242",7,16,"69,4",1782,4188
2023,Barkaleitet,12015233,Bergen,NSR:Quay:49502,"5,32892","60,46274",24,3,"96,8",6133,847
2023,Barkaleitet snuplass,12015260,Bergen,NSR:Quay:49642,"5,3339","60,45891",3,3,"8,8",442,435
2023,Barliveien,12015194,Bergen,NSR:Quay:55901,"5,27677","60,35297",82,76,"72,8",21272,19765
2023,Barmen,12444729,Austevoll,NSR:Quay:49506,"5,12996","60,12773",0,0,"28,5",59,18
2023,Barmen,12444732,Austevoll,NSR:Quay:49504,"5,13024","60,12775",0,0,"27,8",7,64
2023,Barneshaugen,12462965,Øygarden,NSR:Quay:52307,"4,99299","60,42299",25,0,"41,6",6462,77
2023,Barneshaugen,12462966,Øygarden,NSR:Quay:52308,"4,99474","60,42316",3,24,"27,5",843,6262
2023,Bedehuset,12011670,Bergen,NSR:Quay:54470,"5,4228","60,27921",0,1,"19,8",9,214
2023,Bedehuset,12011695,Bergen,NSR:Quay:54471,"5,42242","60,27918",1,0,"19,2",156,5
2023,Beitingen,12563524,Alver,NSR:Quay:58440,"5,06218","60,54182",22,17,"27,4",4183,3298
2023,Bekkjarvik,12015208,Bergen,NSR:Quay:55922,"5,27275","60,46254",37,30,"245,1",9746,7876
2023,Bekkjarvik kyrkje,12477257,Austevoll,NSR:Quay:107230,"5,20205","60,00282",2,0,"14,7",422,0
2023,Bekkjarvik kyrkje,12477258,Austevoll,NSR:Quay:107229,"5,20193","60,00277",0,1,"5,7",0,290
2023,Bekkjarvik torg,12447206,Austevoll,NSR:Quay:50287,"5,20443","60,00685",2,24,"81,3",644,6152
2023,Bekkjarvik torg,12447207,Austevoll,NSR:Quay:50288,"5,20454","60,0071",26,2,"111,1",6580,503
2023,Bekkjarvikvegen,12011288,Bergen,NSR:Quay:53589,"5,2884","60,45826",25,9,"116,2",6473,2335
2023,Bekkjarvikvegen,12011289,Bergen,NSR:Quay:53591,"5,28899","60,45725",94,10,"349,1",24344,2673
2023,Bellevue,12015404,Bergen,NSR:Quay:50065,"5,35506","60,38506",2,17,"280,9",631,4339
2023,Bellevue,12015405,Bergen,NSR:Quay:50064,"5,35499","60,38499",13,1,"205,6",3490,256
2023,Benshaugen nedre,12015154,Bergen,NSR:Quay:55809,"5,30051","60,35272",22,93,"877,5",5593,24223
2023,Benshaugen nedre,12015155,Bergen,NSR:Quay:55810,"5,30068","60,35295",117,42,"997,9",30297,10954
2023,Benshaugen øvre,12015116,Bergen,NSR:Quay:55753,"5,30552","60,35188",16,24,"946,0",4141,6187
2023,Benshaugen øvre,12015117,Bergen,NSR:Quay:55752,"5,30613","60,3524",33,25,"957,3",8477,6397
2023,Bergasletto,12464321,Øygarden,NSR:Quay:52625,"5,08506","60,3548",13,1,"806,9",3405,297
2023,Bergasletto,12464322,Øygarden,NSR:Quay:52626,"5,08638","60,35394",1,13,"815,4",378,3445
2023,Berge,12452611,Øygarden,NSR:Quay:53233,"5,07367","60,21409",3,5,"137,5",674,1298
2023,Berge,12452612,Øygarden,NSR:Quay:53232,"5,07356","60,21394",3,2,"109,6",736,559
2023,Berge nord,12452609,Øygarden,NSR:Quay:50706,"5,07254","60,21733",0,0,"137,3",19,63
2023,Berge nord,12452610,Øygarden,NSR:Quay:50707,"5,07211","60,2174",0,0,"108,8",39,24
2023,Bergen busstasjon E,12010023,Bergen,NSR:Quay:53023,"5,33397","60,38814",391,25,"363,3",101641,6621
2023,Bergen busstasjon F,12010024,Bergen,NSR:Quay:53025,"5,33355","60,38837",1136,36,"1024,1",295323,9283
2023,Bergen busstasjon G,12010025,Bergen,NSR:Quay:53024,"5,33304","60,3887",1943,53,"1865,1",505229,13655
2023,Bergen busstasjon H,12010026,Bergen,NSR:Quay:53027,"5,33334","60,38828",460,34,"423,9",119616,8777
2023,Bergen busstasjon J,12010021,Bergen,NSR:Quay:53030,"5,33356","60,38858",1719,1661,"1624,1",446911,431946
2023,Bergen busstasjon K,12010022,Bergen,NSR:Quay:53035,"5,3341","60,38842",281,274,"261,2",70436,68741
2023,Bergen busstasjon L,12010036,Bergen,NSR:Quay:53026,"5,33486","60,38768",1885,2141,"1779,2",489975,556610
2023,Bergen busstasjon M,12010037,Bergen,NSR:Quay:53034,"5,33518","60,38738",916,540,"866,4",238147,140464
2023,Bergen busstasjon N,12010039,Bergen,NSR:Quay:53045,"5,33454","60,3876",101,119,"424,4",12210,14443
2023,Bergen busstasjon O,12010040,Bergen,NSR:Quay:53022,"5,33488","60,3873",276,199,"205,9",71450,51615
2023,Bergen busstasjon P,12010041,Bergen,NSR:Quay:100080,"5,33433","60,3869",883,1468,"737,0",883,1468
2023,Bergen busstasjon Q,12010030,Bergen,NSR:Quay:53031,"5,33408","60,38883",0,2701,"-0,1",6,702341
2023,Bergen busstasjon S,12010028,Bergen,NSR:Quay:53032,"5,33492","60,38797",453,213,"1465,6",102024,47853
2023,Bergen busstasjon U,12010027,Bergen,NSR:Quay:53028,"5,33201","60,38879",404,469,"1188,7",105044,122007
2023,Bergen Lufthavn,12016801,Bergen,NSR:Quay:99918,"5,23283","60,28733",31,50,"26,7",7777,12519
2023,Bergen Travpark,12015380,Bergen,NSR:Quay:50002,"5,37975","60,49107",5,21,"350,9",1360,5558
2023,Bergfjord nord,12635315,Alver,NSR:Quay:56575,"5,13752","60,66652",1,0,"9,8",166,6
2023,Bergfjord nord,12635344,Alver,NSR:Quay:56574,"5,13741","60,66649",0,1,"3,8",5,163
2023,Bergfjord sør,12635317,Alver,NSR:Quay:56579,"5,13586","60,66888",0,0,"9,9",29,0
2023,Bergfjord sør,12635342,Alver,NSR:Quay:56578,"5,13569","60,66877",0,0,"4,0",0,34
2023,Bergheim,12016643,Bergen,NSR:Quay:51475,"5,34096","60,27626",32,4,"275,6",8365,1002
2023,Bergheim,12016654,Bergen,NSR:Quay:51476,"5,34108","60,27616",2,30,"244,6",503,7714
2023,Bergheim øst,12016641,Bergen,NSR:Quay:51469,"5,34394","60,27661",22,6,"247,5",5690,1438
2023,Bergheim øst,12016656,Bergen,NSR:Quay:51470,"5,3445","60,27659",4,21,"227,0",945,5565
2023,Bergveien,12016566,Bergen,NSR:Quay:51320,"5,32223","60,33872",157,133,"674,1",40897,34550
2023,Bergveien,12016569,Bergen,NSR:Quay:103996,"5,3225","60,33866",18,89,"16,2",4672,23230
2023,Bergveien aust,12016565,Bergen,NSR:Quay:51321,"5,32446","60,33853",107,28,"645,7",27894,7234
2023,Bergås kryss,12635328,Alver,NSR:Quay:56606,"5,1812","60,65858",0,1,"9,6",15,240
2023,Bergås kryss,12635331,Alver,NSR:Quay:56607,"5,18104","60,65854",2,0,"21,9",580,9
2023,Berland snuplass,12473654,Askøy,NSR:Quay:56697,"5,05757","60,52459",6,6,"42,1",1429,1623
2023,Berlandskogen,12473647,Askøy,NSR:Quay:56693,"5,06283","60,52033",0,0,"42,1",9,8
2023,Berlandskogen,12473652,Askøy,NSR:Quay:56694,"5,06285","60,52046",0,1,"42,7",3,280
2023,Berlandskrysset,12473635,Askøy,NSR:Quay:56658,"5,08573","60,50825",14,0,"58,9",3573,31
2023,Berlandskrysset,12473638,Askøy,NSR:Quay:56657,"5,08565","60,50875",0,17,"43,2",64,4162
2023,Beyer,12014211,Bergen,NSR:Quay:55458,"5,46503","60,43245",22,13,"502,6",5667,3496
2023,Beyer,12014212,Bergen,NSR:Quay:55457,"5,46483","60,43282",8,22,"503,6",1952,5654
2023,Bibelskule,12464332,Øygarden,NSR:Quay:52666,"5,11529","60,34658",0,3,"38,7",106,761
2023,Bibelskule,12464333,Øygarden,NSR:Quay:52665,"5,11652","60,34626",1,0,"38,0",227,19
2023,Bildøy bru,12464311,Øygarden,NSR:Quay:52577,"5,09976","60,35083",19,6,"930,5",5038,1589
2023,Bildøy bru,12464312,Øygarden,NSR:Quay:52578,"5,09957","60,35071",6,18,"969,6",1661,4767
2023,Bildøy gard,12464309,Øygarden,NSR:Quay:52568,"5,10592","60,35002",2,2,"85,9",636,533
2023,Bildøy gard,12464310,Øygarden,NSR:Quay:52567,"5,10609","60,35022",0,0,"29,5",99,61
2023,Bildøy Rv. 555,12462305,Øygarden,NSR:Quay:51234,"5,10572","60,35549",169,100,"1756,0",44000,25989
2023,Bildøy Rv. 555,12462306,Øygarden,NSR:Quay:51235,"5,10843","60,35646",80,81,"1736,5",20798,20939
2023,"Bildøy skule, gamlevegen",12464305,Øygarden,NSR:Quay:52545,"5,11453","60,35372",2,0,"61,9",435,116
2023,Bildøy skulesenter,12462308,Øygarden,NSR:Quay:51238,"5,10842","60,35272",309,360,"293,3",63695,74073
2023,Birkeland kryss,12011301,Bergen,NSR:Quay:53610,"5,3632","60,4726",8,1,"674,6",2024,278
2023,Birkeland kryss,12011302,Bergen,NSR:Quay:53611,"5,36333","60,47241",1,7,"729,3",185,1902
2023,Birkeland nord,12604323,Alver,NSR:Quay:57533,"5,0137","60,65502",1,1,"29,6",367,350
2023,Birkeland nord,12604328,Alver,NSR:Quay:57532,"5,01376","60,65513",0,1,"18,7",2,133
2023,Birkeland sør,12604325,Alver,NSR:Quay:57545,"5,01845","60,6535",1,1,"29,6",387,379
