Cluster_A,Cluster_B,Distance_km,total_population,num_businesses,total_boardings,Flow,Estimated_Flow,Optimized_Flow
60,50,37.244602000000015,912,698,30220,1,13868134.516512683,13868134.516512683
60,51,48.01580900000001,912,48,30220,1,573801.9696182384,573801.9696182384
60,52,60.95164,912,25,30220,1,185463.52760929574,185463.52760929574
60,53,11.067319000000005,912,23,30220,1,5175261.2515343735,5175261.2515343735
60,54,65.71457399999998,912,3641,30220,1,23237349.149964247,23237349.149964247
60,55,161.52602800000005,912,403,30220,1,425705.5547842981,425705.5547842981
60,56,26.885143000000014,912,52,30220,1,1982749.9170016001,1982749.9170016001
60,57,60.37565800000001,912,34,30220,1,257065.89443408814,257065.89443408814
60,58,34.898679000000016,912,89,30220,1,2014008.6368445556,2014008.6368445556
60,59,18.847948,912,15,30220,1,1163730.475145607,1163730.475145607
60,61,31.516205,912,428,30220,1,11875864.50306353,11875864.50306353
60,62,50.237586000000015,912,59,30220,1,644293.5514881272,644293.5514881272
60,63,50.93315899999998,912,39,30220,1,414336.00978565536,414336.00978565536
60,64,65.734917,912,217,30220,1,1384065.9813883647,1384065.9813883647
60,65,43.859727000000014,912,16,30220,1,229233.1555080953,229233.1555080953
60,66,58.11063400000001,912,657,30220,1,5362205.335650285,5362205.335650285
60,67,30.868309000000004,912,4,30220,1,115697.40326010309,115697.40326010309
60,68,51.45771399999999,912,245,30220,1,2550083.522239035,2550083.522239035
60,69,40.97818800000002,912,25,30220,1,410321.0579794443,410321.0579794443
60,70,66.07516800000003,912,60,30220,1,378759.90300751163,378759.90300751163
60,71,24.072048,912,50,30220,1,2378117.02047563,2378117.02047563
60,72,8.963117000000002,912,30,30220,1,10291825.688643333,10291825.688643333
60,73,16.055589,912,258,30220,1,27583953.986035965,27583953.986035965
60,74,58.993706,912,159,30220,1,1259143.0237202907,1259143.0237202907
60,75,45.35552800000003,912,29,30220,1,388532.0432899863,388532.0432899863
60,76,52.934539,912,96,30220,1,944239.7104381901,944239.7104381901
60,77,57.76858400000002,912,79,30220,1,652428.5311440044,652428.5311440044
60,78,35.38631900000001,912,46,30220,1,1012456.4547265875,1012456.4547265875
60,79,34.42653599999999,912,33,30220,1,767390.7957530237,767390.7957530237
60,80,17.947715999999993,912,9,30220,1,770040.2569683952,770040.2569683952
60,81,55.17058299999999,912,32,30220,1,289750.457332239,289750.457332239
60,82,32.466434,912,27,30220,1,705966.1581147785,705966.1581147785
60,83,161.46447000000003,912,631,30220,1,667059.7169327574,667059.7169327574
60,84,16.684409,912,262,30220,1,25939938.04838418,25939938.04838418
60,85,67.95821400000004,912,782,30220,1,4666724.230111192,4666724.230111192
60,86,23.582451999999996,912,23,30220,1,1139827.72390092,1139827.72390092
60,87,12.922108000000003,912,23,30220,1,3796211.508525731,3796211.508525731
60,88,16.226864,912,19,30220,1,1988720.2993846433,1988720.2993846433
60,89,48.499251000000015,912,60,30220,1,703024.5409491232,703024.5409491232
60,90,8.224975,912,954,30220,1,388658795.0323672,388658795.0323672
60,91,32.555322,912,159,30220,1,4134685.0345488675,4134685.0345488675
60,92,37.625651,912,33,30220,1,642443.874375126,642443.874375126
60,93,31.750903999999988,912,462,30220,1,12630457.566760033,12630457.566760033
60,94,44.754786,912,55,30220,1,756785.8759492459,756785.8759492459
60,95,14.236224999999996,912,502,30220,1,68265822.76497245,68265822.76497245
60,96,30.693731000000007,912,11,30220,1,321797.46473623934,321797.46473623934
60,97,148.90162500000008,912,144,30220,1,178999.9525048614,178999.9525048614
60,98,73.21746600000003,912,1962,30220,1,10086927.816315915,10086927.816315915
60,99,13.348627000000004,912,52,30220,1,8043025.515378414,8043025.515378414
60,100,46.750541,912,158,30220,1,1992384.2661316441,1992384.2661316441
60,101,148.90162500000008,912,113,30220,1,140465.24050728706,140465.24050728706
60,102,55.85118400000002,912,1,30220,1,8835.365699548936,8835.365699548936
60,103,67.60174900000005,912,14,30220,1,84430.90989537808,84430.90989537808
60,104,26.490659,912,108,30220,1,4241578.698462206,4241578.698462206
60,105,62.80579200000003,912,40,30220,1,279479.4606900042,279479.4606900042
60,106,24.951267999999995,912,178,30220,1,7879960.8306677975,7879960.8306677975
60,107,10.409920000000003,912,24,30220,1,6103876.755041918,6103876.755041918
60,108,37.98882300000001,912,11,30220,1,210073.03373629524,210073.03373629524
60,109,71.740626,912,32,30220,1,171359.80241816246,171359.80241816246
60,110,53.70175300000002,912,9,30220,1,86011.17534217633,86011.17534217633
60,111,50.868010000000005,912,21,30220,1,223675.85035071895,223675.85035071895
60,112,11.602932999999998,912,84,30220,1,17196220.904433154,17196220.904433154
60,113,67.47827500000001,912,332,30220,1,2009552.8776814598,2009552.8776814598
60,114,72.51294299999999,912,274,30220,1,1436179.7461333682,1436179.7461333682
60,115,42.082818,912,36,30220,1,560250.3949530508,560250.3949530508
60,116,47.68013800000001,912,761,30220,1,9225691.917325871,9225691.917325871
60,117,58.21424500000004,912,34,30220,1,276509.2579542497,276509.2579542497
60,118,73.07066200000004,912,36,30220,1,185825.67336192503,185825.67336192503
60,119,25.195553999999994,912,154,30220,1,6685935.691628804,6685935.691628804
60,120,12.600320000000004,912,55,30220,1,9547481.78463861,9547481.78463861
60,121,26.904886999999995,912,6,30220,1,228443.18365588033,228443.18365588033
60,122,66.11614700000004,912,20,30220,1,126096.84510154791,126096.84510154791
60,123,8.939945000000003,912,630,30220,1,217250184.4658425,217250184.4658425
60,124,65.76778000000003,912,71,30220,1,452398.6311362471,452398.6311362471
60,125,44.26346800000002,912,177,30220,1,2489841.4333319464,2489841.4333319464
60,126,40.271740000000015,912,0,30220,1,0.0,0.0
60,127,148.90162500000008,912,25,30220,1,31076.380643205106,31076.380643205106
60,128,38.392615000000006,912,60,30220,1,1121876.7845506258,1121876.7845506258
60,129,12.177034,912,37,30220,1,6877141.893938464,6877141.893938464
61,0,12.955967000000005,5394,24,1062859,1,819706109.2811391,819706109.2811391
61,1,47.419029,5394,201,1062859,1,512480494.71100926,512480494.71100926
61,2,26.457054000000007,5394,16,1062859,1,131045952.45619205,131045952.45619205
61,3,51.55499000000002,5394,334,1062859,1,720429767.8815961,720429767.8815961
61,4,62.64161499999999,5394,26,1062859,1,37986917.404703505,37986917.404703505
61,5,18.519050999999997,5394,27,1062859,1,451349437.1898659,451349437.1898659
61,6,27.054684,5394,17,1062859,1,133152886.77196553,133152886.77196553
61,7,162.08602799999997,5394,45,1062859,1,9819920.021977,9819920.021977
61,8,26.914476999999987,5394,285,1062859,1,2255586914.3426776,2255586914.3426776
61,9,30.743535999999995,5394,8,1062859,1,48525380.52865201,48525380.52865201
61,10,68.59730900000001,5394,1130,1062859,1,1376736674.8441908,1376736674.8441908
61,11,15.116436000000002,5394,84,1062859,1,2107497476.0712678,2107497476.0712678
61,12,63.28848499999998,5394,32,1062859,1,45802288.24071298,45802288.24071298
61,13,24.904844999999995,5394,23,1062859,1,212591916.06185833,212591916.06185833
61,14,32.699536999999985,5394,180,1062859,1,965107953.6280795,965107953.6280795
61,15,9.528303,5394,20,1062859,1,1262948012.066282,1262948012.066282
61,16,48.89046700000001,5394,7,1062859,1,16789442.10383517,16789442.10383517
61,17,40.655447,5394,185,1062859,1,641683458.4755237,641683458.4755237
61,18,16.669065999999997,5394,164,1062859,1,3383825136.657033,3383825136.657033
61,19,4.783321,5394,4724,1062859,1,1183688510946.3284,1183688510946.3284
61,20,16.141709999999996,5394,239,1062859,1,5258785010.014513,5258785010.014513
61,21,176.97347700000003,5394,54,1062859,1,9884711.29267971,9884711.29267971
61,22,79.02862000000003,5394,39,1062859,1,35799948.907729745,35799948.907729745
61,23,69.85611600000003,5394,41,1062859,1,48168329.2530937,48168329.2530937
61,24,26.655850999999995,5394,62,1062859,1,500257008.50911427,500257008.50911427
61,25,12.661135999999996,5394,47,1062859,1,1680889277.5972471,1680889277.5972471
61,26,23.506141,5394,12,1062859,1,124510268.23231235,124510268.23231235
61,27,52.220399000000015,5394,188,1062859,1,395242897.2454756,395242897.2454756
61,28,61.43419199999999,5394,2,1062859,1,3038059.6090124054,3038059.6090124054
61,29,32.192041999999994,5394,34,1062859,1,188091193.51690602,188091193.51690602
61,30,40.01296399999999,5394,32,1062859,1,114586941.62813154,114586941.62813154
61,31,10.307125000000005,5394,747,1062859,1,40311792726.28187,40311792726.28187
61,32,24.625408,5394,234,1062859,1,2212257033.002312,2212257033.002312
61,33,49.007174000000006,5394,87,1062859,1,207676104.9615738,207676104.9615738
61,34,162.08602799999997,5394,619,1062859,1,135078455.41341695,135078455.41341695
61,35,28.113427999999992,5394,35,1062859,1,253879147.95883828,253879147.95883828
61,36,41.24130399999999,5394,68,1062859,1,229208506.7472209,229208506.7472209
61,37,18.650260999999997,5394,135,1062859,1,2225105141.249753,2225105141.249753
61,38,22.771422,5394,46,1062859,1,508585676.4305193,508585676.4305193
61,39,43.74498,5394,69,1062859,1,206718451.27540773,206718451.27540773
61,40,10.565529000000002,5394,15,1062859,1,770362905.9872185,770362905.9872185
61,41,59.336960000000005,5394,548,1062859,1,892311664.3454697,892311664.3454697
61,42,59.069598000000006,5394,818,1062859,1,1344038996.3190072,1344038996.3190072
61,43,17.554311,5394,26,1062859,1,483718133.0179006,483718133.0179006
61,44,39.65994399999999,5394,184,1062859,1,670656636.0363023,670656636.0363023
61,45,36.17834799999999,5394,30,1062859,1,131404545.16963975,131404545.16963975
61,46,25.908201,5394,25,1062859,1,213526651.58205658,213526651.58205658
61,47,27.16485599999999,5394,12,1062859,1,93229429.82362172,93229429.82362172
61,48,29.288011000000004,5394,14,1062859,1,93569621.82174785,93569621.82174785
61,49,57.75956700000002,5394,45,1062859,1,77330577.34104414,77330577.34104414
61,50,9.288785999999998,5394,698,1062859,1,46379290877.31558,46379290877.31558
61,51,46.81592499999999,5394,48,1062859,1,125556909.26485208,125556909.26485208
61,52,59.751756,5394,25,1062859,1,40144426.61422416,40144426.61422416
61,53,22.00171,5394,23,1062859,1,272396523.4443417,272396523.4443417
61,54,64.51468999999999,5394,3641,1062859,1,5015220659.652353,5015220659.652353
61,55,174.648873,5394,403,1062859,1,75746063.50389944,75746063.50389944
61,56,12.262238000000004,5394,52,1062859,1,1982670102.7279701,1982670102.7279701
61,57,59.175774,5394,34,1062859,1,55664411.173752464,55664411.173752464
61,58,18.343318000000004,5394,89,1062859,1,1516424571.7908862,1516424571.7908862
61,59,18.186214999999997,5394,15,1062859,1,260011893.1548043,260011893.1548043
61,60,31.516205,5394,45,1062859,1,259735478.9784993,259735478.9784993
61,62,33.101841,5394,59,1062859,1,308698352.4274067,308698352.4274067
61,63,22.458547000000014,5394,39,1062859,1,443289957.7362504,443289957.7362504
61,64,37.540819,5394,217,1062859,1,882752272.4072996,882752272.4072996
61,65,26.723982,5394,16,1062859,1,128441165.57206774,128441165.57206774
61,66,56.83434200000001,5394,657,1062859,1,1166085227.1934876,1166085227.1934876
61,67,13.732564,5394,4,1062859,1,121602729.82733715,121602729.82733715
61,68,22.98310200000001,5394,245,1062859,1,2659104419.8891215,2659104419.8891215
61,69,39.701896000000005,5394,25,1062859,1,90929354.98594347,90929354.98594347
61,70,64.79887600000002,5394,60,1062859,1,81922444.25671695,81922444.25671695
61,71,36.05134600000001,5394,50,1062859,1,220553336.84642822,220553336.84642822
61,72,24.392417,5394,30,1062859,1,289066776.46192354,289066776.46192354
61,73,28.03488699999999,5394,258,1062859,1,1881952607.6827989,1881952607.6827989
61,74,30.799608000000003,5394,159,1062859,1,960933519.1645017,960933519.1645017
61,75,16.880916,5394,29,1062859,1,583435131.7464706,583435131.7464706
61,76,51.658247,5394,96,1062859,1,206242659.62925822,206242659.62925822
61,77,29.293972000000007,5394,79,1062859,1,527785146.3654966,527785146.3654966
61,78,18.250574,5394,46,1062859,1,791756016.2877482,791756016.2877482
61,79,5.951924,5394,33,1062859,1,5340547501.140381,5340547501.140381
61,80,15.858038000000004,5394,9,1062859,1,205177719.0774838,205177719.0774838
61,81,26.695971000000014,5394,32,1062859,1,257421686.38745165,257421686.38745165
61,82,31.190141999999987,5394,27,1062859,1,159116660.99047223,159116660.99047223
61,83,173.44376799999998,5394,631,1062859,1,120253729.98917313,120253729.98917313
61,84,15.358787999999995,5394,262,1062859,1,6367573933.437468,6367573933.437468
61,85,66.68192200000001,5394,782,1062859,1,1008270663.4756063,1008270663.4756063
61,86,22.306159999999984,5394,23,1062859,1,265011552.59117442,265011552.59117442
61,87,23.834846,5394,23,1062859,1,232107798.30800802,232107798.30800802
61,88,20.625446000000007,5394,19,1062859,1,256055141.43289346,256055141.43289346
61,89,47.22295900000001,5394,60,1062859,1,154252230.87178418,154252230.87178418
61,90,26.757058,5394,954,1062859,1,7639382423.20445,7639382423.20445
61,91,44.53461999999999,5394,159,1062859,1,459608676.67728335,459608676.67728335
61,92,36.34935899999999,5394,33,1062859,1,143188131.83484122,143188131.83484122
61,93,30.47461199999998,5394,462,1062859,1,2852017606.218426,2852017606.218426
61,94,16.280174000000002,5394,55,1062859,1,1189682851.304445,1189682851.304445
61,95,17.934930999999995,5394,502,1062859,1,8947277213.152704,8947277213.152704
61,96,13.557986000000003,5394,11,1062859,1,343074879.4528022,343074879.4528022
61,97,160.88092300000005,5394,144,1062859,1,31896276.69931537,31896276.69931537
61,98,71.94117400000002,5394,1962,1062859,1,2173354436.70683,2173354436.70683
61,99,19.709845,5394,52,1062859,1,767403052.2303295,767403052.2303295
61,100,18.27592900000001,5394,158,1062859,1,2711969238.3166285,2711969238.3166285
61,101,160.88092300000005,5394,113,1062859,1,25029717.132101644,25029717.132101644
61,102,27.37657200000001,5394,1,1062859,1,7649419.239173449,7649419.239173449
61,103,66.32545700000004,5394,14,1062859,1,18245431.13263157,18245431.13263157
61,104,25.21436699999999,5394,108,1062859,1,973899655.9591528,973899655.9591528
61,105,61.52950000000002,5394,40,1062859,1,60573102.154825546,60573102.154825546
61,106,10.532845,5394,178,1062859,1,9198461869.028963,9198461869.028963
61,107,21.601193000000016,5394,24,1062859,1,294877994.2133925,294877994.2133925
61,108,20.853078000000007,5394,11,1062859,1,145023688.36342797,145023688.36342797
61,109,43.54652800000001,5394,32,1062859,1,96745217.80033849,96745217.80033849
61,110,36.566008,5394,9,1062859,1,38589931.35650967,38589931.35650967
61,111,22.673912000000005,5394,21,1062859,1,234181712.59301785,234181712.59301785
61,112,30.851966,5394,84,1062859,1,505941372.30855167,505941372.30855167
61,113,66.20198300000001,5394,332,1062859,1,434292854.00891936,434292854.00891936
61,114,71.236651,5394,274,1062859,1,309549545.82948756,309549545.82948756
61,115,13.88872,5394,36,1062859,1,1069952880.3941461,1069952880.3941461
61,116,46.403846,5394,761,1062859,1,2026111304.196125,2026111304.196125
61,117,56.93795300000003,5394,34,1062859,1,60125931.03251784,60125931.03251784
61,118,71.79437000000004,5394,36,1062859,1,40041313.868559934,40041313.868559934
61,119,37.17485200000001,5394,154,1062859,1,638864595.2313832,638864595.2313832
61,120,27.510551000000007,5394,55,1062859,1,416630162.7538948,416630162.7538948
61,121,6.176859,5394,6,1062859,1,901576268.0594147,901576268.0594147
61,122,64.83985500000003,5394,20,1062859,1,27272975.491502747,27272975.491502747
61,123,39.09127,5394,630,1062859,1,2363565193.6562676,2363565193.6562676
61,124,64.49148800000002,5394,71,1062859,1,97867873.13200496,97867873.13200496
61,125,42.987176000000005,5394,177,1062859,1,549138675.4513656,549138675.4513656
61,126,23.135995,5394,0,1062859,1,0.0,0.0
61,127,160.88092300000005,5394,25,1062859,1,5537548.038075585,5537548.038075585
61,128,9.918003,5394,60,1062859,1,3496949625.6019483,3496949625.6019483
61,129,30.33209,5394,37,1062859,1,230559832.88955432,230559832.88955432
62,0,31.677348,478,24,10842,1,123951.24973892224,123951.24973892224
62,1,66.14041,478,201,10842,1,238122.03833756136,238122.03833756136
62,2,56.99250900000002,478,16,10842,1,25528.290262735212,25528.290262735212
62,3,70.27637100000003,478,334,10842,1,350481.51108132495,350481.51108132495
62,4,81.362996,478,26,10842,1,20354.328688661975,20354.328688661975
62,5,49.054506,478,27,10842,1,58149.133914442136,58149.133914442136
62,6,45.77606500000001,478,17,10842,1,42044.51108556011,42044.51108556011
62,7,180.807409,478,45,10842,1,7133.741496786359,7133.741496786359
62,8,45.635858,478,285,10842,1,709201.620592497,709201.620592497
62,9,2.745182,478,8,10842,1,5501549.202535426,5501549.202535426
62,10,87.31868999999996,478,1130,10842,1,768070.9152718905,768070.9152718905
62,11,24.023349,478,84,10842,1,754309.3386612479,754309.3386612479
62,12,82.00986599999997,478,32,10842,1,24657.84244779705,24657.84244779705
62,13,43.626226,478,23,10842,1,62628.1878999602,62628.1878999602
62,14,51.42091800000001,478,180,10842,1,352801.2809413057,352801.2809413057
62,15,40.063758,478,20,10842,1,64574.927524537066,64574.927524537066
62,16,79.17448899999998,478,7,10842,1,5787.150829127531,5787.150829127531
62,17,59.376828000000025,478,185,10842,1,271941.2199750088,271941.2199750088
62,18,35.390447,478,164,10842,1,678592.493962217,678592.493962217
62,19,35.50273,478,4724,10842,1,19423330.017998394,19423330.017998394
62,20,46.425732,478,239,10842,1,574668.8812886995,574668.8812886995
62,21,195.69485800000007,478,54,10842,1,7307.557317317822,7307.557317317822
62,22,97.75000099999995,478,39,10842,1,21152.82447023481,21152.82447023481
62,23,88.57749699999997,478,41,10842,1,27081.601820814638,27081.601820814638
62,24,56.939873000000006,478,62,10842,1,99105.09924041668,99105.09924041668
62,25,43.19659099999999,478,47,10842,1,130537.77583064687,130537.77583064687
62,26,42.227522,478,12,10842,1,34876.054840201185,34876.054840201185
62,27,70.94178000000001,478,188,10842,1,193593.59581836112,193593.59581836112
62,28,80.15557299999999,478,2,10842,1,1613.2432219840205,1613.2432219840205
62,29,50.91342300000001,478,34,10842,1,67975.37682185408,67975.37682185408
62,30,70.29698599999996,478,32,10842,1,33559.37530435868,33559.37530435868
62,31,28.754745000000003,478,747,10842,1,4682080.326039335,4682080.326039335
62,32,11.965926,478,234,10842,1,8469553.80809439,8469553.80809439
62,33,67.72855500000001,478,87,10842,1,98290.8141227232,98290.8141227232
62,34,180.807409,478,619,10842,1,98128.5774780168,98128.5774780168
62,35,46.83480900000001,478,35,10842,1,82692.82656390469,82692.82656390469
62,36,59.962685000000015,478,68,10842,1,98013.08736897045,98013.08736897045
62,37,48.934283,478,135,10842,1,292176.0473285676,292176.0473285676
62,38,53.30687700000001,478,46,10842,1,83893.56527343644,83893.56527343644
62,39,62.46636100000002,478,69,10842,1,91641.87723217875,91641.87723217875
62,40,31.98673,478,15,10842,1,75978.17711625365,75978.17711625365
62,41,78.05834100000001,478,548,10842,1,466100.1303264593,466100.1303264593
62,42,77.79097900000002,478,818,10842,1,700538.6949696218,700538.6949696218
62,43,36.27569199999999,478,26,10842,1,102395.1144662346,102395.1144662346
62,44,58.38132500000001,478,184,10842,1,279773.9199698778,279773.9199698778
62,45,54.89972900000002,478,30,10842,1,51584.37262334444,51584.37262334444
62,46,18.357898,478,25,10842,1,384442.5092486056,384442.5092486056
62,47,45.886237,478,12,10842,1,29536.13455391044,29536.13455391044
62,48,59.82346600000002,478,14,10842,1,20273.194772483796,20273.194772483796
62,49,76.48094800000003,478,45,10842,1,39869.72942631411,39869.72942631411
62,50,39.572808,478,698,10842,1,2309930.888411071,2309930.888411071
62,51,65.53730600000002,478,48,10842,1,57916.37435890724,57916.37435890724
62,52,78.47313700000001,478,25,10842,1,21039.493479144367,21039.493479144367
62,53,40.723091,478,23,10842,1,71875.96127200259,71875.96127200259
62,54,83.23607099999998,478,3641,10842,1,2723546.7508811755,2723546.7508811755
62,55,193.37025400000005,478,403,10842,1,55855.12271592865,55855.12271592865
62,56,32.78733199999999,478,52,10842,1,250685.0798316604,250685.0798316604
62,57,77.89715500000003,478,34,10842,1,29038.422762286984,29038.422762286984
62,58,20.25628,478,89,10842,1,1124107.7009342117,1124107.7009342117
62,59,36.907596,478,15,10842,1,57068.57685419891,57068.57685419891
62,60,50.237586000000015,478,45,10842,1,92404.32268097022,92404.32268097022
62,61,33.101841,478,428,10842,1,2024308.8417579303,2024308.8417579303
62,63,52.90567199999998,478,39,10842,1,72210.01519436948,72210.01519436948
62,64,67.70742999999999,478,217,10842,1,245315.15265603893,245315.15265603893
62,65,7.463153,478,16,10842,1,1488718.5233100331,1488718.5233100331
62,66,76.10478600000006,478,657,10842,1,587866.5251979788,587866.5251979788
62,67,21.737229,478,4,10842,1,43872.15117151357,43872.15117151357
62,68,53.43022699999999,478,245,10842,1,444763.71110135695,444763.71110135695
62,69,58.97234000000006,478,25,10842,1,37254.6584981754,37254.6584981754
62,70,84.06932000000008,478,60,10842,1,43996.02910878417,43996.02910878417
62,71,55.321790000000064,478,50,10842,1,84667.13347526311,84667.13347526311
62,72,43.66286100000001,478,30,10842,1,81551.9172465795,81551.9172465795
62,73,47.30533100000004,478,258,10842,1,597498.5205257118,597498.5205257118
62,74,60.96621899999999,478,159,10842,1,221695.00097512422,221695.00097512422
62,75,47.32804100000003,478,29,10842,1,67096.24879164754,67096.24879164754
62,76,70.92869100000003,478,96,10842,1,98892.79299538191,98892.79299538191
62,77,59.74109700000002,478,79,10842,1,114714.41761910933,114714.41761910933
62,78,14.864437000000002,478,46,10842,1,1078942.255080724,1078942.255080724
62,79,36.39904899999999,478,33,10842,1,129083.62871657025,129083.62871657025
62,80,35.128482,478,9,10842,1,37797.32306907029,37797.32306907029
62,81,57.14309599999999,478,32,10842,1,50787.84021276845,50787.84021276845
62,82,50.460586000000006,478,27,10842,1,54953.64252957967,54953.64252957967
62,83,192.714212,478,631,10842,1,88051.9892159298,88051.9892159298
62,84,34.629231999999995,478,262,10842,1,1132277.4833510555,1132277.4833510555
62,85,85.95236600000005,478,782,10842,1,548565.3609572435,548565.3609572435
62,86,41.57660400000002,478,23,10842,1,68955.21382337718,68955.21382337718
62,87,43.10528999999998,478,23,10842,1,64151.083079444936,64151.083079444936
62,88,39.89588999999999,478,19,10842,1,61863.513939340955,61863.513939340955
62,89,66.49340300000006,478,60,10842,1,70328.51223839456,70328.51223839456
62,90,46.027502000000005,478,954,10842,1,2333731.365358226,2333731.365358226
62,91,63.80506400000005,478,159,10842,1,202406.3468885341,202406.3468885341
62,92,55.61980300000004,478,33,10842,1,55283.094745070404,55283.094745070404
62,93,49.74505600000002,478,462,10842,1,967563.3887517654,967563.3887517654
62,94,46.727299,478,55,10842,1,130544.51617835884,130544.51617835884
62,95,37.20537499999999,478,502,10842,1,1879445.1003049817,1879445.1003049817
62,96,22.75152,478,11,10842,1,110130.89065215523,110130.89065215523
62,97,180.15136700000005,478,144,10842,1,22994.536916200857,22994.536916200857
62,98,91.21161800000004,478,1962,10842,1,1222182.281111235,1222182.281111235
62,99,38.98028899999999,478,52,10842,1,177357.89836422633,177357.89836422633
62,100,48.723054,478,158,10842,1,344925.56289400836,344925.56289400836
62,101,180.15136700000005,478,113,10842,1,18044.324107852062,18044.324107852062
62,102,57.82369700000002,478,1,10842,1,1549.9781973631468,1549.9781973631468
62,103,85.5959010000001,478,14,10842,1,9902.831733926041,9902.831733926041
62,104,44.484811000000015,478,108,10842,1,282837.86840944143,282837.86840944143
62,105,80.79994400000008,478,40,10842,1,31752.298693985616,31752.298693985616
62,106,29.803288999999992,478,178,10842,1,1038553.5954686789,1038553.5954686789
62,107,40.87163699999997,478,24,10842,1,74456.81869197174,74456.81869197174
62,108,16.832703000000002,478,11,10842,1,201197.35326506794,201197.35326506794
62,109,73.713139,478,32,10842,1,30520.90918925521,30520.90918925521
62,110,3.4641670000000007,478,9,10842,1,3886710.275427483,3886710.275427483
62,111,52.84052299999999,478,21,10842,1,38978.253819073485,38978.253819073485
62,112,50.12241,478,84,10842,1,173281.69849587273,173281.69849587273
62,113,85.47242700000007,478,332,10842,1,235517.56975213703,235517.56975213703
62,114,90.50709500000006,478,274,10842,1,173349.50712169404,173349.50712169404
62,115,44.05533099999999,478,36,10842,1,96126.44099258436,96126.44099258436
62,116,65.67429000000006,478,761,10842,1,914389.4015308052,914389.4015308052
62,117,76.20839700000006,478,34,10842,1,30339.64978988429,30339.64978988429
62,118,91.06481400000008,478,36,10842,1,22497.724309227902,22497.724309227902
62,119,56.44529600000006,478,154,10842,1,250496.98944221792,250496.98944221792
62,120,46.78099499999999,478,55,10842,1,130245.00585775229,130245.00585775229
62,121,28.877399999999994,478,6,10842,1,37288.28185901026,37288.28185901026
62,122,84.11029900000008,478,20,10842,1,14651.056445886212,14651.056445886212
62,123,58.36171399999999,478,630,10842,1,958565.4533311307,958565.4533311307
62,124,83.76193200000007,478,71,10842,1,52444.78101948834,52444.78101948834
62,125,62.25762000000006,478,177,10842,1,236660.36894451172,236660.36894451172
62,126,14.750496000000004,478,0,10842,1,0.0,0.0
62,127,180.15136700000005,478,25,10842,1,3992.107103507093,3992.107103507093
62,128,40.365128000000006,478,60,10842,1,190842.84489060612,190842.84489060612
62,129,49.602534,478,37,10842,1,77934.77693177432,77934.77693177432
63,0,32.37292100000002,466,24,33109,1,353329.1326842278,353329.1326842278
63,1,66.835983,466,201,33109,1,694236.3639456447,694236.3639456447
63,2,7.091411000000001,466,16,33109,1,4908927.85874726,4908927.85874726
63,3,70.97194400000002,466,334,33109,1,1023069.2818118506,1023069.2818118506
63,4,82.05856899999998,466,26,33109,1,59574.09453270811,59574.09453270811
63,5,27.587440000000008,466,27,33109,1,547359.854557203,547359.854557203
63,6,46.471638,466,17,33109,1,121452.0755295801,121452.0755295801
63,7,181.50298199999995,466,45,33109,1,21075.4552694132,21075.4552694132
63,8,46.33143099999999,466,285,33109,1,2048450.209811546,2048450.209811546
63,9,50.16048999999998,466,8,33109,1,49056.710916333446,49056.710916333446
63,10,88.01426299999999,466,1130,33109,1,2250631.0730852014,2250631.0730852014
63,11,34.53339,466,84,33109,1,1086757.9851229603,1086757.9851229603
63,12,82.70543899999997,466,32,33109,1,72179.49120878638,72179.49120878638
63,13,44.321799,466,23,33109,1,180644.6303791364,180644.6303791364
63,14,52.11649099999998,466,180,33109,1,1022478.4220744238,1022478.4220744238
63,15,24.43987200000002,466,20,33109,1,516611.5625763456,516611.5625763456
63,16,62.285299,466,7,33109,1,27839.33860689089,27839.33860689089
63,17,60.07240099999998,466,185,33109,1,790958.5558395529,790958.5558395529
63,18,36.08602,466,164,33109,1,1943112.106337887,1943112.106337887
63,19,24.28621600000001,466,4724,33109,1,123572593.87048256,123572593.87048256
63,20,26.56255200000001,466,239,33109,1,5226251.272456645,5226251.272456645
63,21,196.39043100000004,466,54,33109,1,21601.558912529552,21601.558912529552
63,22,98.44557400000002,466,39,33109,1,62087.50335780131,62087.50335780131
63,23,89.27307,466,41,33109,1,79373.3841842688,79373.3841842688
63,24,40.05068299999999,466,62,33109,1,596353.5606910236,596353.5606910236
63,25,10.450685,466,47,33109,1,6639575.645244569,6639575.645244569
63,26,42.923095,466,12,33109,1,100491.92545375212,100491.92545375212
63,27,71.637353,466,188,33109,1,565211.2131913516,565211.2131913516
63,28,80.85114599999999,466,2,33109,1,4720.517544257276,4720.517544257276
63,29,51.60899599999998,466,34,33109,1,196951.85553729508,196951.85553729508
63,30,53.407795999999976,466,32,33109,1,173090.2664887124,173090.2664887124
63,31,29.724079000000017,466,747,33109,1,13044750.246494494,13044750.246494494
63,32,44.042362,466,234,33109,1,1861258.2402896713,1861258.2402896713
63,33,68.424128,466,87,33109,1,286703.2989919976,286703.2989919976
63,34,181.50298199999995,466,619,33109,1,289904.5958170394,289904.5958170394
63,35,47.53038199999999,466,35,33109,1,239032.7541314518,239032.7541314518
63,36,60.658257999999975,466,68,33109,1,285141.89091503137,285141.89091503137
63,37,32.04509300000002,466,135,33109,1,2028348.9724850222,2028348.9724850222
63,38,15.310119999999996,466,46,33109,1,3027837.9139788095,3027837.9139788095
